,Unnamed: 0,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
594,594,India,Uttar Pradesh,Ayodhya,2005,Ayodhya2005,598.0,Faizabad,,244514.0,0.39,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
595,595,India,Uttar Pradesh,Ayodhya,2006,Ayodhya2006,598.0,Faizabad,,263935.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
596,596,India,Uttar Pradesh,Ayodhya,2007,Ayodhya2007,598.0,Faizabad,,280851.0,0.39,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
597,597,India,Uttar Pradesh,Ayodhya,2008,Ayodhya2008,598.0,Faizabad,,302192.0,0.39,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
598,598,India,Uttar Pradesh,Ayodhya,2009,Ayodhya2009,598.0,Faizabad,,320989.0,0.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
599,599,India,Uttar Pradesh,Ayodhya,2010,Ayodhya2010,598.0,Faizabad,,346621.0,0.39,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
600,600,India,Uttar Pradesh,Ayodhya,2011,Ayodhya2011,598.0,Faizabad,,365375.0,0.39,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
601,601,India,Uttar Pradesh,Ayodhya,2012,Ayodhya2012,598.0,Faizabad,,381471.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
602,602,India,Uttar Pradesh,Ayodhya,2013,Ayodhya2013,598.0,Faizabad,,400680.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
603,603,India,Uttar Pradesh,Ayodhya,2014,Ayodhya2014,598.0,Faizabad,,413263.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
604,604,India,Uttar Pradesh,Ayodhya,2015,Ayodhya2015,598.0,Faizabad,,448582.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
605,605,India,Uttar Pradesh,Ayodhya,2016,Ayodhya2016,598.0,Faizabad,70.0,503182.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
606,606,India,Uttar Pradesh,Ayodhya,2017,Ayodhya2017,598.0,Faizabad,,522441.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
607,607,India,Uttar Pradesh,Ayodhya,2018,Ayodhya2018,598.0,Faizabad,39.414799,537577.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
608,608,India,Uttar Pradesh,Azamgarh,2000,Azamgarh2000,595.0,Azamgarh,40.0,198839.0,0.27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,609,India,Uttar Pradesh,Azamgarh,2001,Azamgarh2001,595.0,Azamgarh,25.6,202456.0,0.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,610,India,Uttar Pradesh,Azamgarh,2002,Azamgarh2002,595.0,Azamgarh,,209007.0,0.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,611,India,Uttar Pradesh,Azamgarh,2003,Azamgarh2003,595.0,Azamgarh,,220012.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,612,India,Uttar Pradesh,Azamgarh,2004,Azamgarh2004,595.0,Azamgarh,23.333334,231029.0,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,613,India,Uttar Pradesh,Azamgarh,2005,Azamgarh2005,595.0,Azamgarh,9.875,244514.0,0.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
614,614,India,Uttar Pradesh,Azamgarh,2006,Azamgarh2006,595.0,Azamgarh,,263935.0,0.27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
615,615,India,Uttar Pradesh,Azamgarh,2007,Azamgarh2007,595.0,Azamgarh,,280851.0,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
616,616,India,Uttar Pradesh,Azamgarh,2008,Azamgarh2008,595.0,Azamgarh,,302192.0,0.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
617,617,India,Uttar Pradesh,Azamgarh,2009,Azamgarh2009,595.0,Azamgarh,,320989.0,0.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
618,618,India,Uttar Pradesh,Azamgarh,2010,Azamgarh2010,595.0,Azamgarh,,346621.0,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
619,619,India,Uttar Pradesh,Azamgarh,2011,Azamgarh2011,595.0,Azamgarh,,365375.0,0.27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
620,620,India,Uttar Pradesh,Azamgarh,2012,Azamgarh2012,595.0,Azamgarh,,381471.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
621,621,India,Uttar Pradesh,Azamgarh,2013,Azamgarh2013,595.0,Azamgarh,,400680.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
622,622,India,Uttar Pradesh,Azamgarh,2014,Azamgarh2014,595.0,Azamgarh,,413263.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
623,623,India,Uttar Pradesh,Azamgarh,2015,Azamgarh2015,595.0,Azamgarh,,448582.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
624,624,India,Uttar Pradesh,Azamgarh,2016,Azamgarh2016,595.0,Azamgarh,27.111111,503182.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
625,625,India,Uttar Pradesh,Azamgarh,2017,Azamgarh2017,595.0,Azamgarh,,522441.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
626,626,India,Uttar Pradesh,Azamgarh,2018,Azamgarh2018,595.0,Azamgarh,40.008999,537577.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
627,627,India,Karnataka,Bagalkote,2000,Bagalkote2000,255.0,Bagalkot,,123476.0,0.27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,628,India,Karnataka,Bagalkote,2001,Bagalkote2001,255.0,Bagalkot,,125714.0,0.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
629,629,India,Karnataka,Bagalkote,2002,Bagalkote2002,255.0,Bagalkot,,132457.0,0.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,630,India,Karnataka,Bagalkote,2003,Bagalkote2003,255.0,Bagalkot,,135037.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
631,631,India,Karnataka,Bagalkote,2004,Bagalkote2004,255.0,Bagalkot,,148729.0,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
632,632,India,Karnataka,Bagalkote,2005,Bagalkote2005,255.0,Bagalkot,,164031.0,0.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
633,633,India,Karnataka,Bagalkote,2006,Bagalkote2006,255.0,Bagalkot,,181086.0,0.27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
634,634,India,Karnataka,Bagalkote,2007,Bagalkote2007,255.0,Bagalkot,,203810.0,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
635,635,India,Karnataka,Bagalkote,2008,Bagalkote2008,255.0,Bagalkot,,218309.0,0.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
636,636,India,Karnataka,Bagalkote,2009,Bagalkote2009,255.0,Bagalkot,,218363.0,0.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
637,637,India,Karnataka,Bagalkote,2010,Bagalkote2010,255.0,Bagalkot,,240817.0,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
638,638,India,Karnataka,Bagalkote,2011,Bagalkote2011,255.0,Bagalkot,,248040.0,0.27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
639,639,India,Karnataka,Bagalkote,2012,Bagalkote2012,255.0,Bagalkot,,265132.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
640,640,India,Karnataka,Bagalkote,2013,Bagalkote2013,255.0,Bagalkot,65.53846,289086.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
641,641,India,Karnataka,Bagalkote,2014,Bagalkote2014,255.0,Bagalkot,,300035.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
642,642,India,Karnataka,Bagalkote,2015,Bagalkote2015,255.0,Bagalkot,,335197.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
643,643,India,Karnataka,Bagalkote,2016,Bagalkote2016,255.0,Bagalkot,82.117645,380537.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
644,644,India,Karnataka,Bagalkote,2017,Bagalkote2017,255.0,Bagalkot,,409253.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
645,645,India,Karnataka,Bagalkote,2018,Bagalkote2018,255.0,Bagalkot,24.666666,435701.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
646,646,India,Uttar Pradesh,Baghpat,2000,Baghpat2000,551.0,Baghpat,,198839.0,0.28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
647,647,India,Uttar Pradesh,Baghpat,2001,Baghpat2001,551.0,Baghpat,29.799999,202456.0,0.28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
648,648,India,Uttar Pradesh,Baghpat,2002,Baghpat2002,551.0,Baghpat,,209007.0,0.28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
649,649,India,Uttar Pradesh,Baghpat,2003,Baghpat2003,551.0,Baghpat,,220012.0,0.28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
650,650,India,Uttar Pradesh,Baghpat,2004,Baghpat2004,551.0,Baghpat,18.0,231029.0,0.28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,651,India,Uttar Pradesh,Baghpat,2005,Baghpat2005,551.0,Baghpat,25.333334,244514.0,0.28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
652,652,India,Uttar Pradesh,Baghpat,2006,Baghpat2006,551.0,Baghpat,,263935.0,0.28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
653,653,India,Uttar Pradesh,Baghpat,2007,Baghpat2007,551.0,Baghpat,,280851.0,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
654,654,India,Uttar Pradesh,Baghpat,2008,Baghpat2008,551.0,Baghpat,,302192.0,0.28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
655,655,India,Uttar Pradesh,Baghpat,2009,Baghpat2009,551.0,Baghpat,,320989.0,0.28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
656,656,India,Uttar Pradesh,Baghpat,2010,Baghpat2010,551.0,Baghpat,,346621.0,0.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
657,657,India,Uttar Pradesh,Baghpat,2011,Baghpat2011,551.0,Baghpat,,365375.0,0.28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
658,658,India,Uttar Pradesh,Baghpat,2012,Baghpat2012,551.0,Baghpat,,381471.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
659,659,India,Uttar Pradesh,Baghpat,2013,Baghpat2013,551.0,Baghpat,,400680.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
660,660,India,Uttar Pradesh,Baghpat,2014,Baghpat2014,551.0,Baghpat,,413263.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
661,661,India,Uttar Pradesh,Baghpat,2015,Baghpat2015,551.0,Baghpat,,448582.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
662,662,India,Uttar Pradesh,Baghpat,2016,Baghpat2016,551.0,Baghpat,38.666668,503182.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
663,663,India,Uttar Pradesh,Baghpat,2017,Baghpat2017,551.0,Baghpat,,522441.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
664,664,India,Uttar Pradesh,Baghpat,2018,Baghpat2018,551.0,Baghpat,53.333332,537577.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
665,665,India,Uttar Pradesh,Bahraich,2000,Bahraich2000,576.0,Bahraich,29.818182,198839.0,0.24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
666,666,India,Uttar Pradesh,Bahraich,2001,Bahraich2001,576.0,Bahraich,,202456.0,0.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
667,667,India,Uttar Pradesh,Bahraich,2002,Bahraich2002,576.0,Bahraich,,209007.0,0.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
668,668,India,Uttar Pradesh,Bahraich,2003,Bahraich2003,576.0,Bahraich,,220012.0,0.24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
669,669,India,Uttar Pradesh,Bahraich,2004,Bahraich2004,576.0,Bahraich,,231029.0,0.24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
670,670,India,Uttar Pradesh,Bahraich,2005,Bahraich2005,576.0,Bahraich,,244514.0,0.24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
671,671,India,Uttar Pradesh,Bahraich,2006,Bahraich2006,576.0,Bahraich,,263935.0,0.24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
672,672,India,Uttar Pradesh,Bahraich,2007,Bahraich2007,576.0,Bahraich,,280851.0,0.24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
673,673,India,Uttar Pradesh,Bahraich,2008,Bahraich2008,576.0,Bahraich,,302192.0,0.24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
674,674,India,Uttar Pradesh,Bahraich,2009,Bahraich2009,576.0,Bahraich,,320989.0,0.24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
675,675,India,Uttar Pradesh,Bahraich,2010,Bahraich2010,576.0,Bahraich,,346621.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
676,676,India,Uttar Pradesh,Bahraich,2011,Bahraich2011,576.0,Bahraich,,365375.0,0.24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
677,677,India,Uttar Pradesh,Bahraich,2012,Bahraich2012,576.0,Bahraich,,381471.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
678,678,India,Uttar Pradesh,Bahraich,2013,Bahraich2013,576.0,Bahraich,,400680.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
679,679,India,Uttar Pradesh,Bahraich,2014,Bahraich2014,576.0,Bahraich,,413263.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
680,680,India,Uttar Pradesh,Bahraich,2015,Bahraich2015,576.0,Bahraich,,448582.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
681,681,India,Uttar Pradesh,Bahraich,2016,Bahraich2016,576.0,Bahraich,61.333332,503182.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
682,682,India,Uttar Pradesh,Bahraich,2017,Bahraich2017,576.0,Bahraich,,522441.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
683,683,India,Uttar Pradesh,Bahraich,2018,Bahraich2018,576.0,Bahraich,43.0,537577.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
684,684,India,Assam,Baksa,2000,Baksa2000,51.0,Baksa,,39496.0,0.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
685,685,India,Assam,Baksa,2001,Baksa2001,51.0,Baksa,,40515.0,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
686,686,India,Assam,Baksa,2002,Baksa2002,51.0,Baksa,,42970.0,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
687,687,India,Assam,Baksa,2003,Baksa2003,51.0,Baksa,,45614.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
688,688,India,Assam,Baksa,2004,Baksa2004,51.0,Baksa,,47181.0,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
689,689,India,Assam,Baksa,2005,Baksa2005,51.0,Baksa,41.599998,48602.0,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
690,690,India,Assam,Baksa,2006,Baksa2006,51.0,Baksa,32.0,50797.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
691,691,India,Assam,Baksa,2007,Baksa2007,51.0,Baksa,42.0,52968.0,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
692,692,India,Assam,Baksa,2008,Baksa2008,51.0,Baksa,,56123.0,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
693,693,India,Assam,Baksa,2009,Baksa2009,51.0,Baksa,,61294.0,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
694,694,India,Assam,Baksa,2010,Baksa2010,51.0,Baksa,,64310.0,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
695,695,India,Assam,Baksa,2011,Baksa2011,51.0,Baksa,,66942.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
696,696,India,Assam,Baksa,2012,Baksa2012,51.0,Baksa,20.0,68579.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
697,697,India,Assam,Baksa,2013,Baksa2013,51.0,Baksa,,71792.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
698,698,India,Assam,Baksa,2014,Baksa2014,51.0,Baksa,25.6,75776.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
699,699,India,Assam,Baksa,2015,Baksa2015,51.0,Baksa,16.799999,86750.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
700,700,India,Assam,Baksa,2016,Baksa2016,51.0,Baksa,18.0,92961.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
701,701,India,Assam,Baksa,2017,Baksa2017,51.0,Baksa,,101050.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
702,702,India,Assam,Baksa,2018,Baksa2018,51.0,Baksa,29.023201,105897.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
703,703,India,Madhya Pradesh,Balaghat,2000,Balaghat2000,312.0,Balaghat,108.0,85664.0,0.27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
704,704,India,Madhya Pradesh,Balaghat,2001,Balaghat2001,312.0,Balaghat,62.46154,91792.0,0.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
705,705,India,Madhya Pradesh,Balaghat,2002,Balaghat2002,312.0,Balaghat,69.757576,87005.0,0.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
706,706,India,Madhya Pradesh,Balaghat,2003,Balaghat2003,312.0,Balaghat,,96765.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
707,707,India,Madhya Pradesh,Balaghat,2004,Balaghat2004,312.0,Balaghat,69.800003,99940.0,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
708,708,India,Madhya Pradesh,Balaghat,2005,Balaghat2005,312.0,Balaghat,47.799999,104975.0,0.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
709,709,India,Madhya Pradesh,Balaghat,2006,Balaghat2006,312.0,Balaghat,46.222221,114545.0,0.27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
710,710,India,Madhya Pradesh,Balaghat,2007,Balaghat2007,312.0,Balaghat,66.85714,119958.0,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
711,711,India,Madhya Pradesh,Balaghat,2008,Balaghat2008,312.0,Balaghat,63.42857,135124.0,0.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
712,712,India,Madhya Pradesh,Balaghat,2009,Balaghat2009,312.0,Balaghat,66.410255,147933.0,0.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
713,713,India,Madhya Pradesh,Balaghat,2010,Balaghat2010,312.0,Balaghat,66.242424,155701.0,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
714,714,India,Madhya Pradesh,Balaghat,2011,Balaghat2011,312.0,Balaghat,53.729729,169600.0,0.27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
715,715,India,Madhya Pradesh,Balaghat,2012,Balaghat2012,312.0,Balaghat,54.923077,184305.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
716,716,India,Madhya Pradesh,Balaghat,2013,Balaghat2013,312.0,Balaghat,59.0,193761.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
717,717,India,Madhya Pradesh,Balaghat,2014,Balaghat2014,312.0,Balaghat,46.418606,203761.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
718,718,India,Madhya Pradesh,Balaghat,2015,Balaghat2015,312.0,Balaghat,58.674999,222663.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
719,719,India,Madhya Pradesh,Balaghat,2016,Balaghat2016,312.0,Balaghat,65.0,251943.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
720,720,India,Madhya Pradesh,Balaghat,2017,Balaghat2017,312.0,Balaghat,78.909088,265451.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
721,721,India,Madhya Pradesh,Balaghat,2018,Balaghat2018,312.0,Balaghat,57.707317,289720.0,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
722,722,India,Odisha,Balangir,2000,Balangir2000,416.0,Balangir,,49819.0,0.22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
723,723,India,Odisha,Balangir,2001,Balangir2001,416.0,Balangir,,52852.0,0.22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
724,724,India,Odisha,Balangir,2002,Balangir2002,416.0,Balangir,,52472.0,0.22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725,725,India,Odisha,Balangir,2003,Balangir2003,416.0,Balangir,,60134.0,0.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,726,India,Odisha,Balangir,2004,Balangir2004,416.0,Balangir,,67987.0,0.22,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
727,727,India,Odisha,Balangir,2005,Balangir2005,416.0,Balangir,,71005.0,0.22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
728,728,India,Odisha,Balangir,2006,Balangir2006,416.0,Balangir,,79845.0,0.22,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
729,729,India,Odisha,Balangir,2007,Balangir2007,416.0,Balangir,,86692.0,0.22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
730,730,India,Odisha,Balangir,2008,Balangir2008,416.0,Balangir,,93207.0,0.22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
731,731,India,Odisha,Balangir,2009,Balangir2009,416.0,Balangir,37.555557,93957.0,0.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
732,732,India,Odisha,Balangir,2010,Balangir2010,416.0,Balangir,,99880.0,0.22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
733,733,India,Odisha,Balangir,2011,Balangir2011,416.0,Balangir,,103628.0,0.22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
734,734,India,Odisha,Balangir,2012,Balangir2012,416.0,Balangir,48.266666,109755.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,735,India,Odisha,Balangir,2013,Balangir2013,416.0,Balangir,33.363636,118290.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
736,736,India,Odisha,Balangir,2014,Balangir2014,416.0,Balangir,39.333332,119716.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
737,737,India,Odisha,Balangir,2015,Balangir2015,416.0,Balangir,40.0,128474.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
738,738,India,Odisha,Balangir,2016,Balangir2016,416.0,Balangir,,148850.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
739,739,India,Odisha,Balangir,2017,Balangir2017,416.0,Balangir,52.808929,160442.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
740,740,India,Odisha,Balangir,2018,Balangir2018,416.0,Balangir,43.891304,171679.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
741,741,India,Odisha,Baleshwar,2000,Baleshwar2000,414.0,Baleshwar,,49819.0,0.27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
742,742,India,Odisha,Baleshwar,2001,Baleshwar2001,414.0,Baleshwar,,52852.0,0.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
743,743,India,Odisha,Baleshwar,2002,Baleshwar2002,414.0,Baleshwar,,52472.0,0.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
744,744,India,Odisha,Baleshwar,2003,Baleshwar2003,414.0,Baleshwar,,60134.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
745,745,India,Odisha,Baleshwar,2004,Baleshwar2004,414.0,Baleshwar,,67987.0,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
746,746,India,Odisha,Baleshwar,2005,Baleshwar2005,414.0,Baleshwar,,71005.0,0.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
