,country,state,district,year,dyid,calcium,SDP
8327,India,Uttar Pradesh,Pratapgarh,2015,Pratapgarh2015,84.800003,360995.6023
8328,India,Uttar Pradesh,Pratapgarh,2016,Pratapgarh2016,37.909092,404934.0708
8329,India,Rajasthan,Pratapgarh,2017,Pratapgarh2017,60.533333,285979.3206
8330,India,Uttar Pradesh,Pratapgarh,2018,Pratapgarh2018,49.578949,432613.7016
8331,India,Uttar Pradesh,Prayagraj,2000,Prayagraj2000,25.333334,160015.0
8332,India,Uttar Pradesh,Prayagraj,2001,Prayagraj2001,,162926.0
8333,India,Uttar Pradesh,Prayagraj,2002,Prayagraj2002,40.0,168198.0
8334,India,Uttar Pradesh,Prayagraj,2003,Prayagraj2003,,177054.0
8335,India,Uttar Pradesh,Prayagraj,2004,Prayagraj2004,13.571428,185920.0
8336,India,Uttar Pradesh,Prayagraj,2005,Prayagraj2005,24.285715,196772.0204
8337,India,Uttar Pradesh,Prayagraj,2006,Prayagraj2006,,212401.0209
8338,India,Uttar Pradesh,Prayagraj,2007,Prayagraj2007,,226014.1289
8339,India,Uttar Pradesh,Prayagraj,2008,Prayagraj2008,,243188.2444
8340,India,Uttar Pradesh,Prayagraj,2009,Prayagraj2009,,258315.0824
8341,India,Uttar Pradesh,Prayagraj,2010,Prayagraj2010,,278942.3693
8342,India,Uttar Pradesh,Prayagraj,2011,Prayagraj2011,,294034.6032
8343,India,Uttar Pradesh,Prayagraj,2012,Prayagraj2012,,306987.7115
8344,India,Uttar Pradesh,Prayagraj,2013,Prayagraj2013,,322446.2095
8345,India,Uttar Pradesh,Prayagraj,2014,Prayagraj2014,,332572.1478
8346,India,Uttar Pradesh,Prayagraj,2015,Prayagraj2015,,360995.6023
8347,India,Uttar Pradesh,Prayagraj,2016,Prayagraj2016,24.705883,404934.0708
8348,India,Uttar Pradesh,Prayagraj,2017,Prayagraj2017,124.0,420432.6769
8349,India,Uttar Pradesh,Prayagraj,2018,Prayagraj2018,36.799999,432613.7016
8350,India,Pondicherry,Puducherry,2000,Puducherry2000,73.333336,3305.0
8351,India,Pondicherry,Puducherry,2001,Puducherry2001,77.333336,3529.0
8352,India,Pondicherry,Puducherry,2002,Puducherry2002,93.0,3879.0
8353,India,Pondicherry,Puducherry,2003,Puducherry2003,,4053.0
8354,India,Pondicherry,Puducherry,2004,Puducherry2004,,3500.0
8355,India,Pondicherry,Puducherry,2005,Puducherry2005,21.333334,4433.240599
8356,India,Pondicherry,Puducherry,2006,Puducherry2006,54.5,4599.443658
8357,India,Pondicherry,Puducherry,2007,Puducherry2007,53.333332,4963.14324
8358,India,Pondicherry,Puducherry,2008,Puducherry2008,,5418.63698
8359,India,Pondicherry,Puducherry,2009,Puducherry2009,51.5,6395.688437
8360,India,Pondicherry,Puducherry,2010,Puducherry2010,63.0,6823.365765
8361,India,Pondicherry,Puducherry,2011,Puducherry2011,83.0,7075.10429
8362,India,Pondicherry,Puducherry,2012,Puducherry2012,,7237.047584
8363,India,Pondicherry,Puducherry,2013,Puducherry2013,,8045.364242
8364,India,Pondicherry,Puducherry,2014,Puducherry2014,,7492.796734
8365,India,Pondicherry,Puducherry,2015,Puducherry2015,48.666668,7945.491398
8366,India,Pondicherry,Puducherry,2016,Puducherry2016,46.0,8533.061071
8367,India,Pondicherry,Puducherry,2017,Puducherry2017,89.333336,9345.111293
8368,India,Pondicherry,Puducherry,2018,Puducherry2018,89.14286,10952.4107
8369,India,Tamilnadu,Pudukkottai,2000,Pudukkottai2000,191.05263,126349.0
8370,India,Tamilnadu,Pudukkottai,2001,Pudukkottai2001,112.28571,123901.0
8371,India,Tamilnadu,Pudukkottai,2002,Pudukkottai2002,148.73685,124521.0
8372,India,Tamilnadu,Pudukkottai,2003,Pudukkottai2003,,132281.0
8373,India,Tamilnadu,Pudukkottai,2004,Pudukkottai2004,137.22223,147994.0
8374,India,Tamilnadu,Pudukkottai,2005,Pudukkottai2005,165.33333,169349.5552
8375,India,Tamilnadu,Pudukkottai,2006,Pudukkottai2006,136.33333,195867.6468
8376,India,Tamilnadu,Pudukkottai,2007,Pudukkottai2007,164.8421,208136.9834
8377,India,Tamilnadu,Pudukkottai,2008,Pudukkottai2008,,219145.3006
8378,India,Tamilnadu,Pudukkottai,2009,Pudukkottai2009,64.75,242085.1541
8379,India,Tamilnadu,Pudukkottai,2010,Pudukkottai2010,58.0,275101.6989
8380,India,Tamilnadu,Pudukkottai,2011,Pudukkottai2011,97.111115,295390.3546
8381,India,Tamilnadu,Pudukkottai,2012,Pudukkottai2012,,310659.6184
8382,India,Tamilnadu,Pudukkottai,2013,Pudukkottai2013,,328647.7039
8383,India,Tamilnadu,Pudukkottai,2014,Pudukkottai2014,45.200001,346822.3577
8384,India,Tamilnadu,Pudukkottai,2015,Pudukkottai2015,72.0,377707.7511
8385,India,Tamilnadu,Pudukkottai,2016,Pudukkottai2016,92.285713,403830.3946
8386,India,Tamilnadu,Pudukkottai,2017,Pudukkottai2017,99.384613,438088.9098
8387,India,Tamilnadu,Pudukkottai,2018,Pudukkottai2018,116.22222,469312.4037
8388,India,Jammu And Kashmir,Pulwama,2000,Pulwama2000,,13917.0
8389,India,Jammu And Kashmir,Pulwama,2001,Pulwama2001,,14185.0
8390,India,Jammu And Kashmir,Pulwama,2002,Pulwama2002,,14907.0
8391,India,Jammu And Kashmir,Pulwama,2003,Pulwama2003,,15673.0
8392,India,Jammu And Kashmir,Pulwama,2004,Pulwama2004,76.0,16519.0
8393,India,Jammu And Kashmir,Pulwama,2005,Pulwama2005,,17284.24123
8394,India,Jammu And Kashmir,Pulwama,2006,Pulwama2006,,18293.45199
8395,India,Jammu And Kashmir,Pulwama,2007,Pulwama2007,,19423.22903
8396,India,Jammu And Kashmir,Pulwama,2008,Pulwama2008,,20639.53011
8397,India,Jammu And Kashmir,Pulwama,2009,Pulwama2009,,21639.52109
8398,India,Jammu And Kashmir,Pulwama,2010,Pulwama2010,,22876.38937
8399,India,Jammu And Kashmir,Pulwama,2011,Pulwama2011,,24106.16551
8400,India,Jammu And Kashmir,Pulwama,2012,Pulwama2012,32.666668,24843.16434
8401,India,Jammu And Kashmir,Pulwama,2013,Pulwama2013,91.599998,26031.51465
8402,India,Jammu And Kashmir,Pulwama,2014,Pulwama2014,49.200001,24783.37778
8403,India,Jammu And Kashmir,Pulwama,2015,Pulwama2015,32.0,29746.40104
8404,India,Jammu And Kashmir,Pulwama,2016,Pulwama2016,36.0,30497.05462
8405,India,Jammu And Kashmir,Pulwama,2017,Pulwama2017,,32325.71169
8406,India,Jammu And Kashmir,Pulwama,2018,Pulwama2018,,34348.49058
8407,India,Maharashtra,Pune,2000,Pune2000,58.523811,210526.0
8408,India,Maharashtra,Pune,2001,Pune2001,30.1875,217963.0
8409,India,Maharashtra,Pune,2002,Pune2002,56.771427,232994.0
8410,India,Maharashtra,Pune,2003,Pune2003,,250989.0
8411,India,Maharashtra,Pune,2004,Pune2004,84.058823,272860.0
8412,India,Maharashtra,Pune,2005,Pune2005,43.200001,312392.0067
8413,India,Maharashtra,Pune,2006,Pune2006,36.73077,355420.8288
8414,India,Maharashtra,Pune,2007,Pune2007,45.564102,396788.2581
8415,India,Maharashtra,Pune,2008,Pune2008,31.743589,403020.878
8416,India,Maharashtra,Pune,2009,Pune2009,37.052631,441960.0042
8417,India,Maharashtra,Pune,2010,Pune2010,,492315.7681
8418,India,Maharashtra,Pune,2011,Pune2011,,513169.0878
8419,India,Maharashtra,Pune,2012,Pune2012,33.862068,541918.7142
8420,India,Maharashtra,Pune,2013,Pune2013,81.59156,577375.1845
8421,India,Maharashtra,Pune,2014,Pune2014,68.32,612808.8795
8422,India,Maharashtra,Pune,2015,Pune2015,57.75,661626.2078
8423,India,Maharashtra,Pune,2016,Pune2016,48.548996,727040.298
8424,India,Maharashtra,Pune,2017,Pune2017,67.205338,756622.5823
8425,India,Maharashtra,Pune,2018,Pune2018,43.788738,787375.0576
8426,India,West Bengal,Purba Bardhaman,2000,Purba Bardhaman2000,68.14286,129691.0
8427,India,West Bengal,Purba Bardhaman,2001,Purba Bardhaman2001,47.42857,139057.0
8428,India,West Bengal,Purba Bardhaman,2002,Purba Bardhaman2002,82.285713,143931.0
8429,India,West Bengal,Purba Bardhaman,2003,Purba Bardhaman2003,,152388.0
8430,India,West Bengal,Purba Bardhaman,2004,Purba Bardhaman2004,45.360001,162491.0
8431,India,West Bengal,Purba Bardhaman,2005,Purba Bardhaman2005,48.761906,172722.096
8432,India,West Bengal,Purba Bardhaman,2006,Purba Bardhaman2006,26.0,186279.4732
8433,India,West Bengal,Purba Bardhaman,2007,Purba Bardhaman2007,40.133335,200772.3136
8434,India,West Bengal,Purba Bardhaman,2008,Purba Bardhaman2008,31.629629,208864.8407
8435,India,West Bengal,Purba Bardhaman,2009,Purba Bardhaman2009,34.903225,225084.0983
8436,India,West Bengal,Purba Bardhaman,2010,Purba Bardhaman2010,34.222221,238732.1144
8437,India,West Bengal,Purba Bardhaman,2011,Purba Bardhaman2011,40.0,247489.0428
8438,India,West Bengal,Purba Bardhaman,2012,Purba Bardhaman2012,32.333332,257790.1705
8439,India,West Bengal,Purba Bardhaman,2013,Purba Bardhaman2013,48.400002,263569.9096
8440,India,West Bengal,Purba Bardhaman,2014,Purba Bardhaman2014,,269715.2299
8441,India,West Bengal,Purba Bardhaman,2015,Purba Bardhaman2015,,286077.995
8442,India,West Bengal,Purba Bardhaman,2016,Purba Bardhaman2016,48.285713,305911.9508
8443,India,West Bengal,Purba Bardhaman,2017,Purba Bardhaman2017,20.25,326244.3312
8444,India,West Bengal,Purba Bardhaman,2018,Purba Bardhaman2018,51.714287,344811.5665
8445,India,Bihar,Purbi Champaran,2000,Purbi Champaran2000,24.0,53656.0
8446,India,Bihar,Purbi Champaran,2001,Purbi Champaran2001,71.0,50579.0
8447,India,Bihar,Purbi Champaran,2002,Purbi Champaran2002,,56975.0
8448,India,Bihar,Purbi Champaran,2003,Purbi Champaran2003,,53301.0
8449,India,Bihar,Purbi Champaran,2004,Purbi Champaran2004,,60045.0
8450,India,Bihar,Purbi Champaran,2005,Purbi Champaran2005,,58549.15922
8451,India,Bihar,Purbi Champaran,2006,Purbi Champaran2006,,68682.02574
8452,India,Bihar,Purbi Champaran,2007,Purbi Champaran2007,76.0,72237.6427
8453,India,Bihar,Purbi Champaran,2008,Purbi Champaran2008,42.909092,83250.2142
8454,India,Bihar,Purbi Champaran,2009,Purbi Champaran2009,13.111111,87232.84749
8455,India,Bihar,Purbi Champaran,2010,Purbi Champaran2010,41.166668,100552.5052
8456,India,Bihar,Purbi Champaran,2011,Purbi Champaran2011,35.599998,110836.8385
8457,India,Bihar,Purbi Champaran,2012,Purbi Champaran2012,22.666666,114928.8818
8458,India,Bihar,Purbi Champaran,2013,Purbi Champaran2013,27.272728,119770.8418
8459,India,Bihar,Purbi Champaran,2014,Purbi Champaran2014,,124051.0917
8460,India,Bihar,Purbi Champaran,2015,Purbi Champaran2015,,130580.6071
8461,India,Bihar,Purbi Champaran,2016,Purbi Champaran2016,44.275864,140313.519
8462,India,Bihar,Purbi Champaran,2017,Purbi Champaran2017,,151635.0323
8463,India,Bihar,Purbi Champaran,2018,Purbi Champaran2018,,167613.2091
8464,India,Jharkhand,Purbi Singhbhum,2000,Purbi Singhbhum2000,,26663.0
8465,India,Jharkhand,Purbi Singhbhum,2001,Purbi Singhbhum2001,,28500.0
8466,India,Jharkhand,Purbi Singhbhum,2002,Purbi Singhbhum2002,54.666668,29298.0
8467,India,Jharkhand,Purbi Singhbhum,2003,Purbi Singhbhum2003,,31515.0
8468,India,Jharkhand,Purbi Singhbhum,2004,Purbi Singhbhum2004,41.0,36886.0
8469,India,Jharkhand,Purbi Singhbhum,2005,Purbi Singhbhum2005,46.400002,35232.74837
8470,India,Jharkhand,Purbi Singhbhum,2006,Purbi Singhbhum2006,65.699997,35822.99667
8471,India,Jharkhand,Purbi Singhbhum,2007,Purbi Singhbhum2007,59.0,43802.81998
8472,India,Jharkhand,Purbi Singhbhum,2008,Purbi Singhbhum2008,44.285713,42041.80826
8473,India,Jharkhand,Purbi Singhbhum,2009,Purbi Singhbhum2009,55.090908,46208.30775
8474,India,Jharkhand,Purbi Singhbhum,2010,Purbi Singhbhum2010,55.0,52930.46419
8475,India,Jharkhand,Purbi Singhbhum,2011,Purbi Singhbhum2011,61.200001,55727.36515
8476,India,Jharkhand,Purbi Singhbhum,2012,Purbi Singhbhum2012,62.5,60652.99247
8477,India,Jharkhand,Purbi Singhbhum,2013,Purbi Singhbhum2013,63.5,61092.29527
8478,India,Jharkhand,Purbi Singhbhum,2014,Purbi Singhbhum2014,22.0,69188.36603
8479,India,Jharkhand,Purbi Singhbhum,2015,Purbi Singhbhum2015,18.0,64184.04593
8480,India,Jharkhand,Purbi Singhbhum,2016,Purbi Singhbhum2016,,71539.02138
8481,India,Jharkhand,Purbi Singhbhum,2017,Purbi Singhbhum2017,26.0,77708.7311
8482,India,Jharkhand,Purbi Singhbhum,2018,Purbi Singhbhum2018,0.0,84656.44892
8483,India,Odisha,Puri,2000,Puri2000,,37386.0
8484,India,Odisha,Puri,2001,Puri2001,,39662.0
8485,India,Odisha,Puri,2002,Puri2002,,39377.0
8486,India,Odisha,Puri,2003,Puri2003,,45127.0
8487,India,Odisha,Puri,2004,Puri2004,,51020.0
8488,India,Odisha,Puri,2005,Puri2005,,53284.82037
8489,India,Odisha,Puri,2006,Puri2006,,59918.68858
8490,India,Odisha,Puri,2007,Puri2007,,65056.93469
8491,India,Odisha,Puri,2008,Puri2008,,69946.03552
8492,India,Odisha,Puri,2009,Puri2009,32.457142,70508.8637
8493,India,Odisha,Puri,2010,Puri2010,,74953.70549
8494,India,Odisha,Puri,2011,Puri2011,,77766.34554
8495,India,Odisha,Puri,2012,Puri2012,44.92857,82364.33418
8496,India,Odisha,Puri,2013,Puri2013,44.108109,88769.53095
8497,India,Odisha,Puri,2014,Puri2014,43.025642,89839.15806
8498,India,Odisha,Puri,2015,Puri2015,44.545456,96411.90055
8499,India,Odisha,Puri,2016,Puri2016,,111702.7323
8500,India,Odisha,Puri,2017,Puri2017,49.258621,120401.4015
8501,India,Odisha,Puri,2018,Puri2018,46.589287,128834.6631
8502,India,Bihar,Purnia,2000,Purnia2000,52.5,53656.0
8503,India,Bihar,Purnia,2001,Purnia2001,26.0,50579.0
8504,India,Bihar,Purnia,2002,Purnia2002,,56975.0
8505,India,Bihar,Purnia,2003,Purnia2003,,53301.0
8506,India,Bihar,Purnia,2004,Purnia2004,46.285713,60045.0
8507,India,Bihar,Purnia,2005,Purnia2005,45.200001,58549.15922
8508,India,Bihar,Purnia,2006,Purnia2006,,68682.02574
8509,India,Bihar,Purnia,2007,Purnia2007,45.666668,72237.6427
8510,India,Bihar,Purnia,2008,Purnia2008,30.0,83250.2142
8511,India,Bihar,Purnia,2009,Purnia2009,49.0,87232.84749
8512,India,Bihar,Purnia,2010,Purnia2010,,100552.5052
8513,India,Bihar,Purnia,2011,Purnia2011,35.42857,110836.8385
8514,India,Bihar,Purnia,2012,Purnia2012,38.812859,114928.8818
8515,India,Bihar,Purnia,2013,Purnia2013,34.799999,119770.8418
8516,India,Bihar,Purnia,2014,Purnia2014,,124051.0917
8517,India,Bihar,Purnia,2015,Purnia2015,,130580.6071
8518,India,Bihar,Purnia,2016,Purnia2016,23.222221,140313.519
8519,India,Bihar,Purnia,2017,Purnia2017,,151635.0323
8520,India,Bihar,Purnia,2018,Purnia2018,,167613.2091
8521,India,West Bengal,Purulia,2000,Purulia2000,63.692307,129691.0
8522,India,West Bengal,Purulia,2001,Purulia2001,79.36364,139057.0
8523,India,West Bengal,Purulia,2002,Purulia2002,68.476189,143931.0
8524,India,West Bengal,Purulia,2003,Purulia2003,,152388.0
8525,India,West Bengal,Purulia,2004,Purulia2004,75.04583,162491.0
8526,India,West Bengal,Purulia,2005,Purulia2005,57.224998,172722.096
8527,India,West Bengal,Purulia,2006,Purulia2006,,186279.4732
8528,India,West Bengal,Purulia,2007,Purulia2007,42.93182,200772.3136
8529,India,West Bengal,Purulia,2008,Purulia2008,,208864.8407
8530,India,West Bengal,Purulia,2009,Purulia2009,25.636364,225084.0983
8531,India,West Bengal,Purulia,2010,Purulia2010,69.764709,238732.1144
8532,India,West Bengal,Purulia,2011,Purulia2011,72.0,247489.0428
8533,India,West Bengal,Purulia,2012,Purulia2012,68.615387,257790.1705
8534,India,West Bengal,Purulia,2013,Purulia2013,68.631577,263569.9096
8535,India,West Bengal,Purulia,2014,Purulia2014,,269715.2299
8536,India,West Bengal,Purulia,2015,Purulia2015,,286077.995
8537,India,West Bengal,Purulia,2016,Purulia2016,109.33334,305911.9508
8538,India,West Bengal,Purulia,2017,Purulia2017,79.450981,326244.3312
8539,India,West Bengal,Purulia,2018,Purulia2018,73.452377,344811.5665
8540,India,Uttar Pradesh,Rae Bareli,2000,Rae Bareli2000,21.333334,160015.0
8541,India,Uttar Pradesh,Rae Bareli,2001,Rae Bareli2001,39.25,162926.0
8542,India,Uttar Pradesh,Rae Bareli,2002,Rae Bareli2002,,168198.0
8543,India,Uttar Pradesh,Rae Bareli,2003,Rae Bareli2003,,177054.0
8544,India,Uttar Pradesh,Rae Bareli,2004,Rae Bareli2004,64.0,185920.0
8545,India,Uttar Pradesh,Rae Bareli,2005,Rae Bareli2005,,196772.0204
8546,India,Uttar Pradesh,Rae Bareli,2006,Rae Bareli2006,,212401.0209
8547,India,Uttar Pradesh,Rae Bareli,2007,Rae Bareli2007,,226014.1289
8548,India,Uttar Pradesh,Rae Bareli,2008,Rae Bareli2008,,243188.2444
8549,India,Uttar Pradesh,Rae Bareli,2009,Rae Bareli2009,,258315.0824
8550,India,Uttar Pradesh,Rae Bareli,2010,Rae Bareli2010,,278942.3693
8551,India,Uttar Pradesh,Rae Bareli,2011,Rae Bareli2011,,294034.6032
8552,India,Uttar Pradesh,Rae Bareli,2012,Rae Bareli2012,,306987.7115
8553,India,Uttar Pradesh,Rae Bareli,2013,Rae Bareli2013,,322446.2095
8554,India,Uttar Pradesh,Rae Bareli,2014,Rae Bareli2014,,332572.1478
8555,India,Uttar Pradesh,Rae Bareli,2015,Rae Bareli2015,,360995.6023
8556,India,Uttar Pradesh,Rae Bareli,2016,Rae Bareli2016,46.0,404934.0708
8557,India,Uttar Pradesh,Rae Bareli,2017,Rae Bareli2017,,420432.6769
8558,India,Uttar Pradesh,Rae Bareli,2018,Rae Bareli2018,35.403999,432613.7016
8559,India,Karnataka,Raichur,2000,Raichur2000,,91136.0
8560,India,Karnataka,Raichur,2001,Raichur2001,,92788.0
8561,India,Karnataka,Raichur,2002,Raichur2002,,97765.0
8562,India,Karnataka,Raichur,2003,Raichur2003,,99669.0
8563,India,Karnataka,Raichur,2004,Raichur2004,,109775.0
8564,India,Karnataka,Raichur,2005,Raichur2005,,121069.2127
8565,India,Karnataka,Raichur,2006,Raichur2006,,133657.2931
8566,India,Karnataka,Raichur,2007,Raichur2007,,150429.591
8567,India,Karnataka,Raichur,2008,Raichur2008,,161131.12
8568,India,Karnataka,Raichur,2009,Raichur2009,,161170.9767
8569,India,Karnataka,Raichur,2010,Raichur2010,,177743.991
8570,India,Karnataka,Raichur,2011,Raichur2011,57.714287,183075.1962
8571,India,Karnataka,Raichur,2012,Raichur2012,,195690.3334
8572,India,Karnataka,Raichur,2013,Raichur2013,51.346939,213370.9889
8573,India,Karnataka,Raichur,2014,Raichur2014,82.304344,221452.0662
8574,India,Karnataka,Raichur,2015,Raichur2015,,247404.4776
8575,India,Karnataka,Raichur,2016,Raichur2016,82.695656,280869.5594
8576,India,Karnataka,Raichur,2017,Raichur2017,,302064.573
8577,India,Karnataka,Raichur,2018,Raichur2018,92.307693,321585.3759
8578,India,Maharashtra,Raigad,2000,Raigad2000,,210526.0
8579,India,Maharashtra,Raigad,2001,Raigad2001,57.0,217963.0
8580,India,Maharashtra,Raigad,2002,Raigad2002,36.0,232994.0
8581,India,Maharashtra,Raigad,2003,Raigad2003,,250989.0
8582,India,Maharashtra,Raigad,2004,Raigad2004,49.0,272860.0
8583,India,Maharashtra,Raigad,2005,Raigad2005,53.0,312392.0067
8584,India,Maharashtra,Raigad,2006,Raigad2006,55.0,355420.8288
8585,India,Maharashtra,Raigad,2007,Raigad2007,55.0,396788.2581
8586,India,Maharashtra,Raigad,2008,Raigad2008,60.0,403020.878
8587,India,Maharashtra,Raigad,2009,Raigad2009,43.0,441960.0042
8588,India,Maharashtra,Raigad,2010,Raigad2010,,492315.7681
8589,India,Maharashtra,Raigad,2011,Raigad2011,,513169.0878
8590,India,Maharashtra,Raigad,2012,Raigad2012,60.0,541918.7142
8591,India,Maharashtra,Raigad,2013,Raigad2013,68.0,577375.1845
8592,India,Maharashtra,Raigad,2014,Raigad2014,32.0,612808.8795
8593,India,Maharashtra,Raigad,2015,Raigad2015,68.0,661626.2078
8594,India,Maharashtra,Raigad,2016,Raigad2016,62.0,727040.298
8595,India,Maharashtra,Raigad,2017,Raigad2017,61.322399,756622.5823
8596,India,Maharashtra,Raigad,2018,Raigad2018,53.14608,787375.0576
8597,India,Chhattisgarh,Raigarh,2000,Raigarh2000,42.700001,22372.0
8598,India,Chhattisgarh,Raigarh,2001,Raigarh2001,34.634148,25503.0
8599,India,Chhattisgarh,Raigarh,2002,Raigarh2002,52.111111,25072.0
8600,India,Maharashtra,Raigarh,2003,Raigarh2003,,250989.0
8601,India,Maharashtra,Raigarh,2004,Raigarh2004,51.176472,272860.0
8602,India,Chhattisgarh,Raigarh,2005,Raigarh2005,52.880001,31889.50023
8603,India,Chhattisgarh,Raigarh,2006,Raigarh2006,39.313725,37956.10938
8604,India,Chhattisgarh,Raigarh,2007,Raigarh2007,46.119999,41024.28824
8605,India,Chhattisgarh,Raigarh,2008,Raigarh2008,44.276596,43715.67321
8606,India,Chhattisgarh,Raigarh,2009,Raigarh2009,51.799999,44929.44992
8607,India,Chhattisgarh,Raigarh,2010,Raigarh2010,,49261.44251
8608,India,Chhattisgarh,Raigarh,2011,Raigarh2011,36.933334,52512.33229
8609,India,Chhattisgarh,Raigarh,2012,Raigarh2012,44.619049,54906.65551
8610,India,Chhattisgarh,Raigarh,2013,Raigarh2013,44.52174,60344.90949
8611,India,Maharashtra,Raigarh,2014,Raigarh2014,37.925232,612808.8795
8612,India,Chhattisgarh,Raigarh,2015,Raigarh2015,45.854053,62332.48908
8613,India,Chhattisgarh,Raigarh,2016,Raigarh2016,38.457363,69220.55042
8614,India,Maharashtra,Raigarh,2017,Raigarh2017,47.694096,756622.5823
8615,India,Chhattisgarh,Raigarh,2018,Raigarh2018,39.126244,77218.8512
8616,India,Chhattisgarh,Raipur,2000,Raipur2000,,22372.0
8617,India,Chhattisgarh,Raipur,2001,Raipur2001,35.823528,25503.0
8618,India,Chhattisgarh,Raipur,2002,Raipur2002,56.444443,25072.0
8619,India,Chhattisgarh,Raipur,2003,Raipur2003,45.599998,29782.0
8620,India,Chhattisgarh,Raipur,2004,Raipur2004,70.486488,31377.0
8621,India,Chhattisgarh,Raipur,2005,Raipur2005,64.256409,31889.50023
8622,India,Chhattisgarh,Raipur,2006,Raipur2006,44.315788,37956.10938
8623,India,Chhattisgarh,Raipur,2007,Raipur2007,47.444443,41024.28824
8624,India,Chhattisgarh,Raipur,2008,Raipur2008,34.349998,43715.67321
8625,India,Chhattisgarh,Raipur,2009,Raipur2009,79.599998,44929.44992
8626,India,Chhattisgarh,Raipur,2010,Raipur2010,,49261.44251
8627,India,Chhattisgarh,Raipur,2011,Raipur2011,,52512.33229
8628,India,Chhattisgarh,Raipur,2012,Raipur2012,77.63636,54906.65551
8629,India,Chhattisgarh,Raipur,2013,Raipur2013,46.585365,60344.90949
8630,India,Chhattisgarh,Raipur,2014,Raipur2014,49.391304,61031.42723
8631,India,Chhattisgarh,Raipur,2015,Raipur2015,40.64706,62332.48908
8632,India,Chhattisgarh,Raipur,2016,Raipur2016,54.615383,69220.55042
8633,India,Chhattisgarh,Raipur,2017,Raipur2017,54.483517,71631.48262
8634,India,Chhattisgarh,Raipur,2018,Raipur2018,58.727272,77218.8512
8635,India,Madhya Pradesh,Raisen,2000,Raisen2000,107.3,66750.0
8636,India,Madhya Pradesh,Raisen,2001,Raisen2001,88.199997,71525.0
8637,India,Madhya Pradesh,Raisen,2002,Raisen2002,89.0,67795.0
8638,India,Madhya Pradesh,Raisen,2003,Raisen2003,,75400.0
8639,India,Madhya Pradesh,Raisen,2004,Raisen2004,90.823532,77874.0
8640,India,Madhya Pradesh,Raisen,2005,Raisen2005,81.07692,81797.30941
8641,India,Madhya Pradesh,Raisen,2006,Raisen2006,93.846153,89254.32538
8642,India,Madhya Pradesh,Raisen,2007,Raisen2007,79.692307,93472.17568
8643,India,Madhya Pradesh,Raisen,2008,Raisen2008,99.894737,105289.6369
8644,India,Madhya Pradesh,Raisen,2009,Raisen2009,76.631577,115270.5061
8645,India,Madhya Pradesh,Raisen,2010,Raisen2010,53.900002,121323.3901
8646,India,Madhya Pradesh,Raisen,2011,Raisen2011,86.714287,132153.5954
8647,India,Madhya Pradesh,Raisen,2012,Raisen2012,81.473686,143611.5153
8648,India,Madhya Pradesh,Raisen,2013,Raisen2013,66.95652,150980.3965
8649,India,Madhya Pradesh,Raisen,2014,Raisen2014,72.800003,158772.3624
8650,India,Madhya Pradesh,Raisen,2015,Raisen2015,,173500.2966
8651,India,Madhya Pradesh,Raisen,2016,Raisen2016,45.53846,196315.5135
8652,India,Madhya Pradesh,Raisen,2017,Raisen2017,85.037041,206841.6175
8653,India,Madhya Pradesh,Raisen,2018,Raisen2018,66.32,225751.7252
8654,India,Telangana,Rajanna Sircilla,2000,Rajanna Sircilla2000,109.33334,
8655,India,Telangana,Rajanna Sircilla,2001,Rajanna Sircilla2001,,
8656,India,Telangana,Rajanna Sircilla,2002,Rajanna Sircilla2002,,
8657,India,Telangana,Rajanna Sircilla,2003,Rajanna Sircilla2003,120.0,
8658,India,Telangana,Rajanna Sircilla,2004,Rajanna Sircilla2004,84.0,79916.0
8659,India,Telangana,Rajanna Sircilla,2005,Rajanna Sircilla2005,,92751.0
8660,India,Telangana,Rajanna Sircilla,2006,Rajanna Sircilla2006,78.766663,102977.0
8661,India,Telangana,Rajanna Sircilla,2007,Rajanna Sircilla2007,135.33333,113456.0
8662,India,Telangana,Rajanna Sircilla,2008,Rajanna Sircilla2008,172.0,128918.0
8663,India,Telangana,Rajanna Sircilla,2009,Rajanna Sircilla2009,85.333336,129267.0
8664,India,Telangana,Rajanna Sircilla,2010,Rajanna Sircilla2010,42.666668,152123.0
8665,India,Telangana,Rajanna Sircilla,2011,Rajanna Sircilla2011,142.0,160602.0
8666,India,Telangana,Rajanna Sircilla,2012,Rajanna Sircilla2012,,165080.1387
8667,India,Telangana,Rajanna Sircilla,2013,Rajanna Sircilla2013,52.0,172681.0219
8668,India,Telangana,Rajanna Sircilla,2014,Rajanna Sircilla2014,78.5,184192.0033
8669,India,Telangana,Rajanna Sircilla,2015,Rajanna Sircilla2015,148.0,205923.2781
8670,India,Telangana,Rajanna Sircilla,2016,Rajanna Sircilla2016,152.66667,225107.7532
8671,India,Telangana,Rajanna Sircilla,2017,Rajanna Sircilla2017,150.0,246058.0951
8672,India,Telangana,Rajanna Sircilla,2018,Rajanna Sircilla2018,108.0,268925.946
8673,India,Jammu And Kashmir,Rajauri,2000,Rajauri2000,40.25,13917.0
8674,India,Jammu And Kashmir,Rajauri,2001,Rajauri2001,62.333332,14185.0
8675,India,Jammu And Kashmir,Rajauri,2002,Rajauri2002,60.0,14907.0
8676,India,Jammu And Kashmir,Rajauri,2003,Rajauri2003,42.666668,15673.0
8677,India,Jammu And Kashmir,Rajauri,2004,Rajauri2004,35.666668,16519.0
